Id,SalePrice
1561,131889.72896413534
1562,132436.32736359278
1563,116741.29443869108
1564,160368.27631300234
1565,147889.73364103684
1566,239154.131514445
1567,66185.1434593462
1568,228723.5483543207
1569,150782.04459441567
1570,134749.51701257774
1571,115573.54688870248
1572,148947.36742597187
1573,249828.93884049452
1574,109358.67645759137
1575,224168.25083171853
1576,230282.21801743726
1577,182163.5176352495
1578,140967.1485585632
1579,134111.33942809486
1580,188774.06650406797
1581,148259.08711831484
1582,126387.63145443774
1583,329774.3525725394
1584,228005.12017095406
1585,142759.00117378336
1586,64677.55937157853
1587,98090.23208609197
1588,150401.0040250635
1589,100364.80076152386
1590,128380.62917536357
1591,89792.21222296522
1592,117569.69322613353
1593,120220.57968871374
1594,132226.00533484612
1595,111204.06554993962
1596,249574.65142324497
1597,188086.8295914102
1598,193308.88650968336
1599,165624.0201837715
1600,162824.00327833844
1601,75483.30005732013
1602,107567.2146730888
1603,80035.06110489312
1604,275069.55556963204
1605,249368.79436055085
1606,169473.45191492033
1607,165029.2459038836
1608,206414.72714249743
1609,181410.73184659952
1610,161582.15217380226
1611,136212.49879479234
1612,170131.5449557953
1613,163134.64433526093
1614,125509.28587094591
1615,88503.39806151073
1616,75462.13864975085
1617,88535.32603622392
1618,124737.79682337996
1619,142236.5133957067
1620,161902.45693999375
1621,141610.66570048194
1622,146219.09779653375
1623,278202.6006745992
1624,218189.66693177033
1625,116738.03299317385
1626,165442.39035061386
1627,193170.17112710088
1628,286849.39592992846
1629,177992.1028649654
1630,368294.683555272
1631,221338.79593438338
1632,247010.58562671964
1633,174626.1217289764
1634,187884.20162734896
1635,178712.63133621324
1636,160647.57057586708
1637,193195.0958113196
1638,186110.3591223147
1639,178796.1848318446
1640,264794.23255113105
1641,173618.3453321148
1642,236022.7253197813
1643,232557.7839980552
1644,237046.10363705794
1645,194546.72426310726
1646,164690.40709383314
1647,151949.35943399358
1648,131080.05525159583
1649,140945.23460996262
1650,116412.92109674877
1651,122511.53379579798
1652,96177.92507263408
1653,99722.81966470536
1654,144861.22301429932
1655,152794.09404718803
1656,142625.20376877437
1657,143336.71183061908
1658,145691.15247063932
1659,129020.43738472613
1660,154618.1850040756
1661,479151.6059166518
1662,451056.5649013636
1663,405658.4385780629
1664,486555.2869838814
1665,290482.42832797364
1666,316042.8405985003
1667,408081.98106020736
1668,321990.4846925225
1669,289853.8326113111
1670,327525.55234677193
1671,262171.9474724616
1672,476530.2821305488
1673,285729.81208447
1674,251703.80658253471
1675,186373.74465850403
1676,197105.39775471465
1677,211195.5853326491
1678,479576.49327924126
1679,449361.2953037723
1680,324817.3516423197
1681,239423.72980302272
1682,307883.5986536386
1683,190168.39768075012
1684,179315.41769916023
1685,169171.6247702875
1686,174940.64662939045
1687,166392.914715586
1688,194012.47012274995
1689,193019.9015953455
1690,197048.48115358115
1691,183870.12829176697
1692,261008.394388732
1693,174303.7332670227
1694,185221.3661893715
1695,167723.31717079392
1696,284039.43962444237
1697,169273.15187241248
1698,354728.15827328333
1699,356119.39892284194
1700,261048.337001163
1701,264389.722532932
1702,243002.10105050914
1703,252684.57670597013
1704,276976.0803597774
1705,230371.6382068892
1706,484426.1620498652
1707,228265.45775880746
1708,212199.54538317848
1709,263352.4154654354
1710,229010.8323153047
1711,254850.97601973673
1712,255062.56568279193
1713,270316.0007518059
1714,236798.4873716597
1715,201989.18400106643
1716,192662.24937432448
1717,168080.93599007122
1718,131094.70505916735
1719,194023.06864590547
1720,237040.1137971164
1721,164492.175773996
1722,123917.58369476293
1723,161334.7546554141
1724,202864.03850322447
1725,250438.7529743443
1726,184619.71622839273
1727,161805.00593629698
1728,178319.37196645673
1729,164274.46181879952
1730,148550.1305095862
1731,128095.62977997758
1732,120440.51425886474
1733,114658.65085597764
1734,119214.68345195575
1735,132136.28627386206
1736,126055.7934394041
1737,293296.9936540479
1738,226459.47771200346
1739,253974.31195341854
1740,198989.2123721132
1741,182835.56833852612
1742,165133.17815678148
1743,163822.50049687212
1744,316183.033404751
1745,209326.96075254038
1746,167910.7396679978
1747,215932.03569097756
1748,225391.72874991005
1749,160932.87440161282
1750,128785.58484473657
1751,247697.21653293556
1752,124463.97300340643
1753,138355.78570980165
1754,189706.9759115846
1755,174659.32591913023
1756,132357.0262251086
1757,122251.76479212687
1758,143766.01250588964
1759,164453.38495228672
1760,168037.71100121955
1761,140304.59093443898
1762,178119.58956979171
1763,164418.9546672154
1764,119718.06277656826
1765,155122.13398318787
1766,179573.7993539825
1767,219946.85867729792
1768,147293.3982522089
1769,171003.52645526748
1770,152129.72314187378
1771,133771.91320553768
1772,140679.52466759825
1773,130805.2669409458
1774,136620.3566739786
1775,140816.5352680999
1776,116813.72518829767
1777,113582.73395796127
1778,134092.5951174063
1779,114859.50466606332
1780,173258.2853950919
1781,129482.5167393957
1782,81020.51415281172
1783,144548.96956769156
1784,102557.65104093279
1785,124493.71688641424
1786,136619.30017038508
1787,155978.28161287427
1788,57569.45739386445
1789,87101.61070057558
1790,87480.96037376756
1791,178697.0218245919
1792,153336.4618284063
1793,129937.45125671677
1794,148525.65316015654
1795,130835.6147930782
1796,114236.2892392803
1797,100043.37200206507
1798,127761.11225658143
1799,115579.25453007787
1800,127625.61912645472
1801,125700.47037293621
1802,123846.58759640764
1803,148857.1278042034
1804,142669.86600442845
1805,134380.237345213
1806,113182.50501769614
1807,132381.683093781
1808,119203.98478951481
1809,116300.90817533495
1810,132124.41752839743
1811,87073.34493227125
1812,86833.39491832601
1813,116680.47381552254
1814,91861.83624232457
1815,57580.598430542435
1816,92331.5724945214
1817,104150.71405757949
1818,131435.15764018073
1819,123189.38502248187
1820,59020.098195451916
1821,108953.15840063688
1822,149606.18131646817
1823,57097.77181839796
1824,130228.9261135728
1825,129622.40243912338
1826,92332.34418415184
1827,93279.58539467251
1828,133266.8327932671
1829,115014.77141873143
1830,142341.44183118225
1831,145380.4016611886
1832,84507.91470212156
1833,131734.43102736698
1834,121272.4191932107
1835,132793.46882556553
1836,119738.31322870917
1837,85886.31021076486
1838,129682.3249231193
1839,94167.853573322
1840,142872.3685375119
1841,148002.10561117498
1842,78694.12085881367
1843,131566.85214888112
1844,134115.34411455123
1845,138562.98327533083
1846,155303.806149571
1847,164412.96250210074
1848,57155.22215707614
1849,98317.04598079174
1850,118607.66714395913
1851,147165.4271137963
1852,125489.71143167009
1853,127683.8517812724
1854,167500.2154722447
1855,144648.97659027594
1856,229391.5682872948
1857,141638.742428539
1858,133782.0420549568
1859,119571.33902528063
1860,162764.744151827
1861,116253.52807374415
1862,297649.91465657233
1863,304602.33097350725
1864,304601.7466535374
1865,325826.37467425823
1866,325090.2197735818
1867,227821.99915101042
1868,311253.7571839292
1869,206876.26781938612
1870,216816.24747582612
1871,243043.49544411674
1872,172135.1520457071
1873,250890.7959667233
1874,146837.39954095203
1875,205841.57115608992
1876,197536.9790225566
1877,219059.386554766
1878,199534.63192828465
1879,127026.36692237023
1880,136318.36271873928
1881,251537.3777486278
1882,256986.3360909928
1883,185552.92769113058
1884,210521.09585864685
1885,250932.3763571587
1886,314502.63175177434
1887,218497.81337289914
1888,264022.5775851139
1889,171746.69995933503
1890,124982.15891594354
1891,133143.19889164757
1892,100922.63820716582
1893,127051.65766565282
1894,122263.87545494016
1895,134126.83611108456
1896,128454.86739203526
1897,112737.52578761484
1898,113441.3765870008
1899,155594.41154358303
1900,153781.8048779346
1901,185336.82591924898
1902,135778.6038080244
1903,224529.666888911
1904,148964.94289850193
1905,208073.83735589715
1906,182465.04399954376
1907,215310.23092951105
1908,112582.40673758177
1909,144619.21446489607
1910,122700.08490077898
1911,207429.38538590365
1912,306984.1669695802
1913,137825.95514823883
1914,69706.76541781751
1915,347924.5558089145
1916,58915.22325777166
1917,261182.9288474865
1918,142088.7911928902
1919,172021.6429565885
1920,149666.82447968188
1921,441698.9989091695
1922,314937.50578889216
1923,213279.9429891716
1924,250023.58427963208
1925,197481.5631694234
1926,393152.1133596356
1927,135208.46871378346
1928,162480.57477036
1929,118995.85531725676
1930,127555.8559301048
1931,147079.8518599574
1932,139251.32757875614
1933,179229.1885300397
1934,177833.06988393105
1935,175053.79689935397
1936,194508.30516712167
1937,176710.03859581263
1938,176040.07750690475
1939,248068.82337041255
1940,176580.79309708552
1941,176545.6092582733
1942,186572.91727858642
1943,203198.54974194916
1944,323724.6075927095
1945,412092.8219001356
1946,150994.56938447978
1947,323356.38233628747
1948,161347.6071727644
1949,249971.71022613707
1950,177258.17645188962
1951,246853.58622780873
1952,224671.36486498095
1953,175756.95904783843
1954,184741.91621664388
1955,131685.5436848374
1956,271129.9035529846
1957,152125.35577218301
1958,320309.7590472299
1959,136179.28495113022
1960,116228.86226243041
1961,125747.95061841064
1962,88311.10828093365
1963,88811.07773757732
1964,115671.41234533336
1965,147302.61637970046
1966,140291.068259335
1967,301785.6119623679
1968,499681.58222300856
1969,403460.92836411414
1970,487788.2157391524
1971,486348.67028984556
1972,372621.1980662407
1973,278628.92810889636
1974,326053.6437739389
1975,489211.8045813208
1976,269414.74368687166
1977,366047.95049843687
1978,369345.4612160164
1979,322427.1459484133
1980,198013.77751372717
1981,345748.9838071912
1982,225943.40844961724
1983,206083.31078954498
1984,164310.8392236493
1985,224000.58655098526
1986,218066.75796429045
1987,168778.25133992254
1988,176717.36984734735
1989,191110.65154025503
1990,221099.67138965265
1991,222396.77051262252
1992,215095.81000129826
1993,171683.11544125178
1994,245956.8804509799
1995,188291.54253269843
1996,267342.5045972368
1997,311674.51008772297
1998,320241.8628243524
1999,264923.6161663281
2000,314119.38276923867
2001,272632.1728928302
2002,254697.81441244157
2003,257886.1870761496
2004,274088.6515911567
2005,228627.07832416683
2006,223299.9383208762
2007,252935.67936960937
2008,220445.30205711228
2009,196568.10459529114
2010,193069.96961663244
2011,131116.97995221338
2012,176320.4512930014
2013,180038.87634916388
2014,183764.81793485646
2015,208257.5953539902
2016,191867.01373928343
2017,192385.3262667484
2018,129613.38130204438
2019,134944.18682148925
2020,96999.5444573522
2021,109077.23560269988
2022,168654.83474617187
2023,142473.1420276038
2024,244515.11465248335
2025,367853.37249401695
2026,171850.76824106922
2027,160830.4410363938
2028,151437.5083385581
2029,166810.69527577868
2030,264380.79793414875
2031,230817.29336552153
2032,250683.241916757
2033,257258.1338308846
2034,166457.59391523362
2035,205721.20444668547
2036,186713.55423619982
2037,190817.4862029445
2038,278691.78961709444
2039,227856.09074465037
2040,238569.22257978862
2041,304200.6387627324
2042,212334.04592768793
2043,178590.1151106477
2044,155209.4272693692
2045,217608.98257816542
2046,138105.53062586108
2047,143294.20271433998
2048,140857.65785454016
2049,128232.34527498278
2050,180409.73635266934
2051,90899.47665809645
2052,122277.19465513188
2053,148383.8708395125
2054,84981.24844463245
2055,160917.25349671766
2056,148105.0435409362
2057,115688.84658984169
2058,223390.62637187718
2059,128817.12541772764
2060,167020.30602280766
2061,164924.825161957
2062,130815.46716792477
2063,115483.52512429688
2064,140428.30895626903
2065,125602.53292083785
2066,162165.11252636506
2067,109242.15294911686
2068,133686.82343651474
2069,81656.59020387886
2070,109361.83012105951
2071,91098.82425142151
2072,128431.71912039195
2073,144397.77513455012
2074,191933.38020068742
2075,143099.10420521747
2076,116304.8312930898
2077,153310.12424847425
2078,129283.91887411427
2079,129461.76457951253
2080,121988.34617841846
2081,131628.64231187952
2082,122547.18178419251
2083,144717.7680044279
2084,112591.64825633388
2085,119142.44474259568
2086,107434.67747707028
2087,120653.0667707449
2088,86567.71138335468
2089,90317.83475416254
2090,127760.22405225315
2091,123731.73035476562
2092,124666.72194604174
2093,121126.66646525067
2094,122902.8168070384
2095,149568.6304473957
2096,75078.71708055523
2097,92135.91454178664
2098,139736.22068491604
2099,68875.77770950494
2100,76083.13061116224
2101,118591.34075550138
2102,124445.3800713574
2103,100083.56541701771
2104,123723.33038928665
2105,114571.02037731341
2106,76968.89735934838
2107,216401.411427849
2108,112371.20428244676
2109,110144.59277652782
2110,133116.75095631252
2111,131892.75233044216
2112,142859.62992692523
2113,119032.40699435116
2114,113226.44492418086
2115,156520.0731566449
2116,116571.46383360818
2117,138551.10037793792
2118,121798.47825893211
2119,106586.52427399826
2120,118232.64539254842
2121,118529.71181621445
2122,116791.86968119573
2123,84163.42450025324
2124,153795.3794938292
2125,119284.27147449116
2126,144328.86216141563
2127,144176.20534018872
2128,122026.4454551622
2129,76900.90642678483
2130,133561.86177402
2131,129675.15707291043
2132,122912.9504040764
2133,124035.01696659642
2134,124510.39419421194
2135,93272.27317830847
2136,90483.51276621583
2137,110919.68964034063
2138,130635.76147291984
2139,152929.06458212988
2140,141287.8642022885
2141,145018.51245252436
2142,127283.34046691468
2143,148061.97022056725
2144,122893.5842573052
2145,138351.6129915929
2146,162735.8557168316
2147,134211.02228366767
2148,128991.03826579699
2149,139846.48308538224
2150,216747.70482195952
2151,121600.74730642485
2152,157505.05880378882
2153,157344.77272032015
2154,101369.64484237408
2155,143520.62134183416
2156,247468.94403458195
2157,249794.95892014587
2158,233538.90174105114
2159,198926.61221345366
2160,180733.1973291718
2161,248235.74273769849
2162,404879.37659591745
2163,365648.70311843767
2164,237822.7358790683
2165,194845.447835483
2166,150715.14589721992
2167,219202.05376636
2168,202628.71639920556
2169,196515.14297597168
2170,228833.60402988037
2171,153496.21989089483
2172,127305.0280337159
2173,169484.5426950678
2174,233170.93686225134
2175,294175.9090694051
2176,315724.1904681804
2177,243126.9373313958
2178,213124.33918539598
2179,142126.27442539664
2180,204794.297921083
2181,188367.8215030341
2182,224916.11031018075
2183,191009.30056583116
2184,117255.78143016824
2185,118025.07954707432
2186,147244.6135061019
2187,154019.30948313815
2188,149453.70887460472
2189,218718.86981908503
2190,85794.28944687387
2191,84517.70657541523
2192,88796.37156051351
2193,101085.56465607473
2194,92799.54721604972
2195,114653.16589362446
2196,102724.70343975798
2197,116243.56145694287
2198,156751.31061772146
2199,171502.76446526317
2200,155219.9440966127
2201,129588.94731105397
2202,200224.45986026083
2203,138833.20258237768
2204,188128.8707242075
2205,116861.42091238283
2206,145517.99302499346
2207,197609.40812107286
2208,257429.1463735751
2209,221496.77157103934
2210,118112.54551215675
2211,114408.73392545826
2212,110326.55856989478
2213,105678.78744683001
2214,129065.543247577
2215,108424.9412909645
2216,140382.25645557768
2217,73820.65447694219
2218,87570.78792846513
2219,84952.96282661063
2220,83357.8046864392
2221,347831.10953129514
2222,265844.5457155983
2223,315334.8997990994
2224,196995.25483929578
2225,124609.09131950412
2226,188672.98360486896
2227,197270.12724622723
2228,271683.6517071576
2229,254483.32453800068
2230,162793.8182769958
2231,203382.62945060176
2232,173272.45377813114
2233,169409.39731391065
2234,239725.13506981448
2235,214805.55901705995
2236,311382.54122977017
2237,374488.3807152109
2238,201122.83501146294
2239,102279.4020298721
2240,165355.0865120929
2241,150964.50002384192
2242,120296.54454215661
2243,121693.92460420448
2244,109569.69641298693
2245,94338.9219912712
2246,147115.56293007336
2247,111161.8816423893
2248,123221.25761892123
2249,121637.81955141808
2250,134189.46186263236
2251,103819.72040976287
2252,178930.60172396284
2253,161714.7318000629
2254,174780.79451281382
2255,182587.18378376283
2256,178826.7902203771
2257,206518.2478580634
2258,168207.32024934015
2259,175894.21939026972
2260,152440.5903240963
2261,178398.78577944377
2262,203411.21256694722
2263,386849.1394894858
2264,492378.1218138882
2265,162345.77775300154
2266,304691.68481107877
2267,447886.8859817751
2268,414290.73902681767
2269,146974.72393389
2270,193637.97860798344
2271,223515.734217922
2272,193959.60611742234
2273,163775.8844100621
2274,174833.75079893673
2275,164411.89466712717
2276,195636.85775415547
2277,197508.22176555375
2278,147675.35435299008
2279,130528.92211020662
2280,116182.88131014002
2281,169082.7964195574
2282,189720.36070623944
2283,102437.6502942921
2284,109774.55495166536
2285,133293.30392374465
2286,125316.29177685949
2287,354316.3391089605
2288,279758.304986159
2289,403942.43905853876
2290,490445.1816124519
2291,328371.0406326301
2292,413345.223197172
2293,476435.9181396157
2294,475195.00997001946
2295,491380.95799345925
2296,319603.63686027966
2297,341986.20444623556
2298,317945.58802964626
2299,383976.2989286002
2300,327079.0201314302
2301,273073.1571282189
2302,240880.84119433092
2303,242563.23853436107
2304,247917.42622565903
2305,195712.50343027536
2306,185714.72644652915
2307,197597.59507884443
2308,228130.67229561656
2309,287229.69359239266
2310,211942.4604905395
2311,199123.92815797377
2312,168248.51377025832
2313,174532.30960637174
2314,174048.3070763606
2315,179967.16771512845
2316,193780.84392145922
2317,184641.25432575913
2318,180230.8405158268
2319,175932.7866165448
2320,195137.58513343162
2321,241787.21933710168
2322,175406.64543812975
2323,181774.999776821
2324,184256.7026748679
2325,219815.31031947592
2326,178940.83609459846
2327,205637.34573596448
2328,222355.82867420823
2329,197106.0073172289
2330,178661.269250918
2331,335844.7987471262
2332,448672.78327982343
2333,327145.3215355989
2334,254740.29220652566
2335,273226.33709705365
2336,326344.5196001005
2337,204357.75107005742
2338,280538.707542776
2339,205315.9215143947
2340,405989.1921498
2341,226769.2946612813
2342,252242.95744638162
2343,230524.97261740407
2344,214620.2090966236
2345,249004.9634694221
2346,218339.6113759151
2347,211362.52096368605
2348,237604.88490893264
2349,175194.22587967414
2350,290163.9662951545
2351,276102.59841362416
2352,255616.4290842296
2353,231983.988563662
2354,128910.46807893885
2355,135089.0981836566
2356,152678.6489675124
2357,201051.40576316192
2358,193640.80767618187
2359,131216.077485616
2360,117320.16045440645
2361,146597.5213385113
2362,278496.6027753557
2363,138544.96694774678
2364,148230.63798494602
2365,227018.75047202708
2366,191805.42121651332
2367,226160.34335357902
2368,220400.60536296194
2369,228812.58247366842
2370,169182.5666642502
2371,170350.81459291477
2372,186550.9952575995
2373,281049.0572144068
2374,299333.7091287397
2375,253761.5433689909
2376,265146.08950986434
2377,310558.54353429563
2378,152898.66309783378
2379,205297.9334266415
2380,148082.3249194497
2381,165171.12683765157
2382,191836.56550335788
2383,205829.69019463868
2384,255274.1822722557
2385,162588.44564981502
2386,134374.9766779841
2387,136065.5379236849
2388,103588.53127317819
2389,127072.48928077825
2390,151351.3552372236
2391,141507.51482368642
2392,120821.16635136712
2393,169205.12754038468
2394,141090.07776097005
2395,199985.48718658523
2396,154649.2585050291
2397,217261.80031289626
2398,128536.59143049968
2399,65221.24100217613
2400,67836.18750349907
2401,118498.66872275958
2402,135041.40550611468
2403,130593.87544321317
2404,153440.0258659782
2405,164426.39631015641
2406,147945.87080466512
2407,124779.42875748736
2408,138975.63148538835
2409,121398.39542087603
2410,164329.96615137154
2411,121727.0561743459
2412,153862.3682003117
2413,134767.38903684964
2414,140185.54324607775
2415,137529.47171000272
2416,123925.24419201267
2417,130942.91263838315
2418,131921.65380098458
2419,121883.15019822064
2420,126622.66800539129
2421,151021.38375109626
2422,107896.05590384263
2423,117622.91796246357
2424,152019.71397274535
2425,171416.14305936193
2426,132794.72880754824
2427,123299.13717806547
2428,173527.1012159158
2429,112579.61847511686
2430,128357.8622268112
2431,109514.74656328592
2432,147329.8828840837
2433,145659.09134497563
2434,134414.27383468673
2435,153007.41736043943
2436,109839.60221974812
2437,109643.4249663988
2438,115732.95128841655
2439,109386.1391581988
2440,122688.03203278442
2441,89664.70846486208
2442,87541.59136690773
2443,128855.15614235801
2444,127508.68439846295
2445,86954.93226785754
2446,130993.91538723414
2447,168228.09341368513
2448,125471.06852250673
2449,117118.64474860125
2450,147635.2362303842
2451,122599.0255253724
2452,205584.8711654371
2453,90532.45966505918
2454,120788.6974433922
2455,126114.39574940153
2456,132697.59297937725
2457,129028.50233508737
2458,127683.71297355538
2459,103804.91149820255
2460,138906.2738718758
2461,122206.08165291414
2462,140306.3233557239
2463,126110.78121211015
2464,167038.7255735333
2465,139903.9357185128
2466,114698.49295247714
2467,145068.11153504177
2468,87589.44795219644
2469,87391.51545785862
2470,176702.97701151084
2471,202869.3305219798
2472,151940.46467067854
2473,123703.46179615078
2474,88108.55820360396
2475,209057.947514991
2476,111969.60701140953
2477,125765.14868849632
2478,153285.17562058946
2479,97412.24319255605
2480,165148.5671021965
2481,129509.44476632649
2482,129200.66297287818
2483,118748.57052503694
2484,133701.21347389327
2485,130235.76841223847
2486,159491.5837827847
2487,184106.42761939942
2488,156996.34229676187
2489,152360.14949044908
2490,164712.69004193787
2491,86598.35102574687
2492,170961.77940892163
2493,142593.80969314248
2494,143483.1744078732
2495,87757.5756297493
2496,226117.0201073151
2497,144701.0753842014
2498,109901.90710587704
2499,95638.11917891561
2500,128208.05813556448
2501,133014.3450767375
2502,153387.8811559316
2503,94510.79339171555
2504,174498.11826039065
2505,237885.2764080073
2506,257165.56223809242
2507,314903.0643287842
2508,257398.0335606811
2509,225863.84591930808
2510,219498.76569559955
2511,180962.76707867655
2512,211002.16995969074
2513,226609.50178848734
2514,246105.04599396436
2515,150060.00752800962
2516,176070.32041125235
2517,144904.87092739507
2518,154980.54814905635
2519,217805.28319120282
2520,213065.61782441745
2521,191567.1935737755
2522,229507.2238765512
2523,120088.6315207102
2524,140980.17193690463
2525,149160.95934402244
2526,133800.16311062567
2527,117536.24435610346
2528,134901.40783183405
2529,129239.14480162901
2530,118398.04597446695
2531,255633.4099004045
2532,232040.12796551673
2533,198703.6442897403
2534,249051.7776670985
2535,326963.88595059066
2536,232056.46721125866
2537,239260.38066557844
2538,183322.88001339536
2539,183933.99407257687
2540,174787.0078494547
2541,181425.67885028088
2542,171100.11188036125
2543,125270.00868765959
2544,121093.6311332361
2545,143533.6969840217
2546,130997.21327249373
2547,135261.37235717068
2548,154953.33725717114
2549,162664.5516306866
2550,501970.79380332516
2551,146018.8110389951
2552,123484.55514832588
2553,76048.34050641961
2554,98896.91334208562
2555,121585.54179822003
2556,109093.20928723768
2557,112005.45163191322
2558,161240.34156361443
2559,131735.86909447645
2560,161274.01062192503
2561,143226.9872028431
2562,140148.15779804642
2563,161242.9157707016
2564,202348.98268274302
2565,133717.50420096357
2566,153075.95477167986
2567,129735.3176452836
2568,203416.334223557
2569,210579.93358299255
2570,115255.18779142131
2571,179752.39095295148
2572,139548.6579224325
2573,220464.27402074088
2574,257177.6809008995
2575,125921.27555215992
2576,123632.17637068697
2577,145543.990479521
2578,79967.16080570954
2579,70176.222464364
2580,129698.42359819128
2581,125024.36026741029
2582,116017.31915323081
2583,315334.6036727809
2584,179110.11650486608
2585,187951.74983163402
2586,231972.23161360383
2587,201418.29500763942
2588,146248.10051294885
2589,147804.55840120267
2590,201642.19809524226
2591,209764.09466275058
2592,221169.55072662648
2593,269538.3296609523
2594,175092.25743501994
2595,190087.66956981606
2596,313329.88784819935
2597,180437.89264324302
2598,267225.5173194847
2599,321399.3391980627
2600,132155.09434197188
2601,153405.70358472195
2602,80632.95752955515
2603,85412.22763544304
2604,89936.18586627326
2605,82321.31092037215
2606,153944.41613376126
2607,202954.91549942354
2608,208810.35191357994
2609,167435.79732969837
2610,111201.52485757667
2611,127600.06509444534
2612,162804.732111562
2613,128616.76196069365
2614,129905.15612714793
2615,157271.58985391958
2616,144307.50842778882
2617,177374.07483039066
2618,185354.5595094053
2619,185754.4539852741
2620,192144.17568076547
2621,175715.75173143894
2622,175475.78489036977
2623,271889.12888712046
2624,308138.34825001133
2625,319914.7608196354
2626,176827.36043029168
2627,163049.46251491323
2628,486880.1611705269
2629,493498.61294357816
2630,345007.99715581076
2631,493184.23400021996
2632,413831.3721219462
2633,322930.93759292254
2634,426073.8556463215
2635,164050.3834519913
2636,171278.87087756087
2637,165880.61208318797
2638,278411.83820175997
2639,177623.47296244858
2640,159917.69745001852
2641,106613.29799889139
2642,194937.77804107993
2643,94197.8718288159
2644,122044.6759747137
2645,110077.97779092501
2646,92079.00529961837
2647,91742.7577254884
2648,146315.3396241263
2649,146203.3472050963
2650,138848.15854735725
2651,142848.02621446757
2652,492398.3651857279
2653,251446.4272151955
2654,258756.93548743022
2655,410162.5008859502
2656,315487.05493637663
2657,397262.7715769378
2658,319827.5436136232
2659,316138.22047099867
2660,394902.05662415014
2661,348402.7758275223
2662,343169.3582648373
2663,271748.5783067466
2664,282271.42581751576
2665,312540.41079526715
2666,270850.6286212913
2667,167777.81975344772
2668,179971.556051784
2669,170531.5948692587
2670,278741.1050875077
2671,182263.13456453333
2672,191770.68693647615
2673,214285.11686502502
2674,205434.90014807385
2675,161776.17306746697
2676,189712.23395409266
2677,198938.05522462205
2678,252355.71958426907
2679,261562.949011653
2680,270530.75358523114
2681,466460.327397078
2682,321277.9104400574
2683,492451.64173727355
2684,316212.7896770492
2685,357992.80151085847
2686,267526.14519570913
2687,328083.84939545026
2688,221097.29589552217
2689,215296.9822060356
2690,490532.21537639946
2691,189668.1813341942
2692,130805.57240792576
2693,205229.76993702928
2694,124822.10013938422
2695,198815.3932036526
2696,188508.7575027933
2697,185943.09770601214
2698,196932.54805257902
2699,176879.09459749612
2700,160619.75609939493
2701,160481.54010626438
2702,114031.11531514702
2703,128029.43532661807
2704,134085.8732622285
2705,125118.31951132994
2706,118401.00779997316
2707,123914.22858334663
2708,133850.21827417132
2709,111279.59506148913
2710,124572.53898732773
2711,276248.3929357977
2712,384113.60116259917
2713,171115.16021686705
2714,158580.02807987915
2715,165133.88595002206
2716,158662.93015226917
2717,178607.98991783755
2718,229086.0176234968
2719,163315.48954452213
2720,180316.01854732755
2721,140108.4630107639
2722,165700.15385306103
2723,147175.36192936805
2724,131939.60130434277
2725,134485.57187246706
2726,144993.08666649432
2727,178807.8276348931
2728,169249.32172546623
2729,153235.0364681553
2730,143208.6706933658
2731,125484.96321680305
2732,128799.95673166188
2733,162808.85727159813
2734,160780.15662153653
2735,132782.8198466422
